id;is_misinfo;Texts
1,39021E+18;0;"Getting vaccine is a privilege. Be more grateful and stop being ungrateful to it. 

It's start to look like a child who cry to their mother because the syringe is so painful even if what your mother want is you to always be healthy <U+0001F643>.

A lot of people out there waiting for it."
1,34223E+18;0;If you have ever played league of legends then you don’t gotta worry about what’s in the vaccine...
1,35964E+18;1;"Big International Pharma is generously financing a “fact-checking” group called ""NewsGuard"" to ensure that we plebeians are receiving the pasteurized, homogenized script we need in order to increase their synthetic drug, gene therapy &amp; vaccine sales. Thanks fellas! https://t.co/q2Y3jQ31sI"
1,3874E+18;0;"I vaccinate for _________. 

Why are you getting the #COVID19 vaccine? 

Share your reason and spread the word that #VaccinesWork! https://t.co/4xSpqzf6ah"
1,38729E+18;1;The vaccine is experimental and considered gene therapy. Why doesn't this concern anyone?
1,34623E+18;0;"After being nervous, talking to his doctor and doing his research, my dad got his COVID vaccine.

I am proud of him <U+0001F60A>"
1,34326E+18;0;Me once the vaccine hits https://t.co/Qd9sTRNKWL
1,39022E+18;0;Grateful to have my #vaccine yesterday, but made me realise that I have not had a real fever for more than a decade and so hit me slightly like a tonne of bricks. However not sleeping at all meant I got to see the sunrise from the sofa..  thank you science and <U+2066>@NHSuk<U+2069> https://t.co/sJR0BGs1w1
1,34191E+18;1;Your ignorance and lack of knowledge will NOT dictate my actions to mask, to distance, to close  up shop, to take a poison vaccine.  That is your problem not mine.  4th Amendment - my body is my personal property.
1,34468E+18;0;"Tomorrow, we're saying goodbye to 2020 and hello to 2021!

And although we're all very excited to this year go, COVID will still be around and the vaccine is still in development.

Meaning there's only one way to prevent yourself from the virus: 
WEAR<U+0001F44F><U+0001F3FD>A<U+0001F44F><U+0001F3FD>MASK<U+0001F44F><U+0001F3FD>

That is all."
1,34647E+18;0;My countdown to my second #covid #vaccine shot continues - #grateful for #science - #VaccinesWork https://t.co/VcYcHMnDkd
1,34222E+18;0;if your bathroom has carpet on the floor don’t worry about what’s in the vaccine <U+2620><U+FE0F>
1,34618E+18;0;Just got my 1st Pfizer COVID vaccine.  Thank you so much @realDonaldTrump and @Mike_Pence along with your teams for making this possible.  You have my support and admiration.  God Bless You!
1,34612E+18;0;"My mother and I just got our first dose of the Moderna Vaccine for Covid <U+0001F642>

Fucking relieved, and looking forward to the 2nd dose in February."
1,3733E+18;0;Vaccine Passports Would Get the U.S. Back to Normal Faster  https://t.co/treZqmoh4K
1,35923E+18;0;I  had to tell someone: I JUST GOT MY FIRST DOSE OF THE COVID VACCINE! After scheduling probs, @KCPubHealth did an amazing job checking in, screening, giving the injection and monitoring after. But the best part? They scheduled my 2nd dose on the way out so I don't have worry! <U+0001F44C> https://t.co/S1rBUr1MjJ
1,3592E+18;1;Israel: MANY DYING IN ISRAEL FOLLOWING THE EXPERIMENTAL PFIZER COVID MRNA INJECTIONS ...https://t.co/Fmk285pre1 via @BitChute
1,34685E+18;0;if you’ve ever drawn cat whiskers on your face while watching pinof you don’t need to worry about what’s in the vaccine
1,37367E+18;1;Using the Herd Immunity Excuse for Gene Therapy Vaccine on Kids https://t.co/NOSR8Gjeso
1,3603E+18;0;Second dose of COVID vaccine received <U+0001F973>. https://t.co/KvXE9IXmKf
1,34445E+18;0;"I was told I could get my COVID vaccine in the second tier &amp; I’m so excited. Just because I’m smiling in my selfies, doesn’t always mean I’m happy. 2020 was a bitch for my mental health. I’m ready to do my part to help this world start getting back to normal &amp; I can live again.<U+2763><U+FE0F>"
1,37293E+18;0;Got my first Moderna shot this morning. Tri-County Health Department definitely has their act together. I love my state. #vaccinated https://t.co/zXAi5NxXCd
1,37404E+18;0;Has anyone who had the vaccine, gotten Covid after the vaccine and if so, what was your experience? #CovidVaccine #vaccineSideEffects
1,3461E+18;1;There are lots of pros/cons to the delayed 2nd dose strategy. My take: The solution to a botched vaccine rollout is not to gamble with untested vaccine regimens. Fix the rollout, not alter the vaccination schedule itself. And 1/20/21 can't come soon enough.
1,3611E+18;0;If you halve the Moderna dose you still get an effective immune response, according to this study, which means we could immunize twice as many people. Seems like this could be a useful thing for teachers, bus drivers, other groups to push for. https://t.co/qlUCjiX3bv
1,3465E+18;0;".@sentarahealth has released a ""COVID-19 Vaccine Mythbusters"" fact sheet. 

Among the myths they are busting: that there is a microchip in the vaccine, that it causes infertility, that it gives people Bell's palsy, and more: https://t.co/VZwHWm9UFd"
1,34696E+18;0;Just got my second dose of the vaccine let’s goooo
1,38758E+18;0;Second #vaccine <U+0001F489> done <U+2705> so glad to be fully #vaccinated
1,34677E+18;0;If you listen to Camilla Caracist, don’t worry about what’s in the vaccine
1,3872E+18;0;For all those that say they won't get the Covid-19 vaccine because they refuse to be a test subject, news flash, you're the control group and those that got the vaccine are the experimental group. We are all test subjects. #GetVaccinated #CovidVaccine
1,39011E+18;1;"New post: EXTERMINATION Machine Unmasked: Why Vaccinated People Are Making HEALTHY People Sick, Pfizer Document Admits Vaccinated People “Shed” Infectious Particles, The Spike Protein is The Bioweapon https://t.co/DXwpxzwC1Y 

 EXTERMINATION Machine Unmasked: Why Vaccinated P"
1,35922E+18;0;Just got my first vaccine <U+0001F601> https://t.co/5Km6cHjYMm
1,3438E+18;0;I truly can’t believe I got the Covid vaccine today...I’m so happy and grateful <U+0001F62D><U+0001F62D>
1,36069E+18;1;"I get the impression that these gene therapy fake supply availability shenanigans are designed to be presumed by the unwary to be the source of any ""vaccine controversy."" It's not that they'll kill you, it's that they're not giving them to you fast enough."
1,37322E+18;0;"First doze of vaccine does not make the immunity strong enough to fight #COVID19, it is effective after the second doze. Please do not be misled. Everyone above the age of 60 should get vaccinated. 

#GetVaccinated <U+0001F9A0>"
1,37154E+18;1;"Some who was complaining last week that the govt was not rolling out the vaccines fast enough and is playing with our lives ... 

... is now saying the govt is reckless using an untested vaccine and is playing with our lives.

 Will no one think of the children? etc. etc."
1,3439E+18;0;It didn’t happen until you post it on #twitter right?  Grateful to @uvahealthnews and #scientists across the world who made this life changing #vaccine a reality in the same calendar year #COVID19 was sequenced.  Let’s bring this pandemic to an end soon! #PfizerBioNTech https://t.co/tP3ygitvp5
1,38743E+18;0;Sat here waiting for my Covid Vaccine, whilst everyone I know gets the call… <U+0001F602> #VaccinesWork #Vaccine #COVID19 #NHS https://t.co/4ibL5YyWGE
1,39024E+18;0;"2nd Pfizer shot (16hrs in). It’s working! Had a fever for about 4hrs. It has broken. Arm is sore. Can’t sleep, BUT sitting here in the dark, smiling and crying, and just super grateful for this moment. Real life is on the horizon.

Nothing to be afraid of, friends! Go! Go! Go! https://t.co/asqGFWNU6u"
1,34365E+18;1;"y'all have been sharing this article excited about the computational nature of rna, and im sitting here terrified of how much closer we are to developing efficient, deadly and precise bioweapons than i thought.
https://t.co/hgAWp9ThF2"
1,38742E+18;1;"When people are afraid, they will do anything, even taking an untested vaccine.

Joe Rogan Sparks Outrage With Vaccine Comments: &amp;#8216;You Are So Wrong&amp;#8217; [LOOK] https://t.co/pHpHK5EVOT via @heavysan"
1,38823E+18;0;If you rushed to listen to nas ans hov khaled track don’t worry about what’s in the vaccine
1,34651E+18;0;Sanford Vice President Dr. Doug Griffin states that the myth about the vaccinations alternating your DNA, causing infertility and giving yourself the coronavirus is not true. https://t.co/uDifGL4prE
1,38827E+18;1;"Remember when Pallister gambled with $7.2m in taxpayer funds to make a non-refundable deposit on an unproven vaccine from a company no one had ever heard of?

Looks like we won’t be getting a vaccine, or our money back. Thats one expensive political stunt.
https://t.co/IQ7TyaEi8e"
1,35871E+18;1;Either you believe GOD created man and saw that it was good or you believe an untested vaccine will improve your DNA.
1,35923E+18;0;My dad just got his second vaccine!!!<U+0001F38A><U+0001F973><U+0001F389><U+0001F389><U+0001F38A>
1,36016E+18;0;Had my 2nd dose of Moderna yesterday.  I am experiencing no side-effects....I still think it causes French Fry cravings though. #ImApositive
1,37407E+18;0;Got my #MRNA shot today ! Grateful to #science and #humanity coming together for this 10 second shot ! Please schedule your appointment and get the vaccine!
1,38781E+18;0;"I've been shot!!!  Twice!!!

#Pfizer #vaccinated
#COVID19 #vaccine"
1,34222E+18;0;If you've ever willingly eaten at a Waffle House after watching the cook and waitress chain smoke outside together, don't worry about what's in the COVID vaccine, you'll be fine.
1,34667E+18;0;If you ever let your dog kiss you on the mouth don’t worry about what’s in the vaccine
1,35835E+18;1;"Dont worry folks. David Lammy says the experimental RNA,  DNA altering ""vaccine"" is okay.
#DavidLammy"
1,37329E+18;0;Dad got his first vaccine today <U+0001F97A>
1,38794E+18;0;"Less than an hour @fairpark first late hours day. Hurry down and get your @pfizer or  J&amp;J one and done. 8-5 Friday and Saturday here. Next evening hours Wednesday 5/5. Come see Clay! #GetVaccinated https://t.co/jFIOPy26Yn"
1,34392E+18;1;3rd covid test in 3 months. Let’s see if 3rd time’s a charm. Gotta build that herd immunity because I’m out on some unproven vaccine.
1,3729E+18;1;"BREAKING: #Pentagon to Make #COVID19Vaccine(#BioWeaponJab) #Mandatory in July

#Elite will force #MilitaryMembers to take vaccine

https://t.co/B6ZnGaY1tF"
1,3587E+18;1;Another Jewish Holocaust? Local Talk Radio Reports “Many Dying” in Israel Following Pfizer Experimental mRNA Injections https://t.co/lhycDsqvYe
1,34671E+18;0;if you’ve ever eaten a street hotdog, don’t worry about what’s in the covid vaccine
1,34696E+18;0;"Vaccine queue jumping in Windsor.

@ESHCare Communications Director @ArmsBumanlag jumps queue ahead of LTC residents and front-line health care workers to receive COVID-19 vaccination.

#YQG #Windsor 

https://t.co/6Ggi2PkgNZ"
1,34689E+18;1;Pfizer Caught Engaging In Illegal Marketing Practices  https://t.co/SGbDN1PR8I
1,38788E+18;0;"Shot # 2 today. Families &amp; friends of 600k in the U.S., and 3 million people worldwide are mourning the loss of someone they love due to this terrible disease. #GetVaccinated for them. And compliments of @StephMillerShow, here's my theme. #vaccinated https://t.co/0elXwaGOHJ"
1,3448E+18;0;"Happy new year! <U+0001F340><U+0001F339><U+2764><U+FE0F><U+0001F38A><U+0001F389>
Let the vaccine be a game changer inshallah. https://t.co/Lxa9pBPoCS"
1,38795E+18;0;First Shot! #SleeveUp #COVID19 #VaccinesWorks #vaccine #Pfizer #nj #HOPE #vaccinated #ThankfulThursday #njgov https://t.co/28pvgdJ5s3
1,37218E+18;1;Senior Scientist, Gene Therapy - Cambridge, Massachusetts - Pfizer #ScienceJobs https://t.co/ijaeWlGhB4
1,38709E+18;0;"Second dose down, in 2 weeks I'll be fully vaccinated. Thank you @HackensackUMC for the quick and easy process to get vaccinated.
#COVIDVaccination #Pfizer #GetVaccinated"
1,37329E+18;0;Second Covid vaccine officially completed <U+0001F973><U+0001F64F>
1,37266E+18;1;Using “Herd Immunity” Excuse for Gene Therapy Vaccine on Kids https://t.co/vR2JkV3aej via @grtvnews
1,35833E+18;1;"I would take any random untested vaccine that any random dude made in a motel bathtub and just roll the dice

if it meant Roundtable would bring back the lunch buffet."
1,34443E+18;0;I'm signed up for the vaccine next Wednesday after work. Excited/worried in equal measure
1,39032E+18;1;Exclusive: Former Pfizer VP to AFLDS: 'Entirely possible this will be used for massive-scale depopulation' - Frontline News https://t.co/7YK9msX26t
1,37407E+18;0;Not my dad saying he’s noting all the family members taking the vaccine <U+0001F923><U+0001F923>
1,38777E+18;1;<U+0001F6A8><U+0001F6A8><U+0001F6A8><U+0001F6A8><U+0001F6A8><U+0001F6A8>Do not take the <U+2620><U+FE0F><U+0001F489>toxic vaccine. Listen to their testimony<U+0001F625>WAKE UP BEFORE ITS TOO LATE.. Do not be a <U+0001F411><U+2620><U+FE0F><U+0001F489> https://t.co/U2Ab16Fpq5
1,3901E+18;0;"Reminder for those saying ppl got COVID-19 even after the vaccine: Getting the vaccine doesn't guarantee you won't get COVID-19, it raises the chances that your illness will be far less dangerous to you &amp; you won't need to be hospitalized &amp; you won't die from the virus. All good."
1,36001E+18;1;RFK, Jr. Responds to Instagram’s Removal of His Account • Children's Health Defense you are concerned about the untested vaccine that we don’t have enough of in Canada you will also check out what <U+2066>@RobertKennedyJr<U+2069> is saying <U+2066>@brianlilley<U+2069> ?? https://t.co/5P2W5YvVbt
